experiment,epoch,learning_rate,hidden_size,activation,train_loss,test_loss,train_accuracy,test_accuracy,gradient_norm,update_norm
lr_too_small,620,0.005,10,tanh,0.41147392905523,0.4254410657981062,0.8095238095238095,0.8057142857142857,0.1711165141014914,0.0008458008333818045
lr_too_small,630,0.005,10,tanh,0.41002003084291405,0.4242209949465722,0.8095238095238095,0.8057142857142857,0.16986912849612465,0.0008395632960618842
lr_too_small,640,0.005,10,tanh,0.4085871564091774,0.42301864274509227,0.8095238095238095,0.8057142857142857,0.16864270976805582,0.0008334218012354004
lr_too_small,650,0.005,10,tanh,0.40717480446933907,0.4218335678146598,0.8095238095238095,0.8057142857142857,0.16743673445063215,0.0008273740945798939
lr_too_small,660,0.005,10,tanh,0.40578248991356464,0.42066534326790866,0.8095238095238095,0.8057142857142857,0.16625069443513804,0.0008214179872011798
lr_too_small,670,0.005,10,tanh,0.4044097431847686,0.4195135561522181,0.8114285714285714,0.8057142857142857,0.1650840964730201,0.0008155513534395554
lr_too_small,680,0.005,10,tanh,0.4030561096836147,0.41837780691702897,0.8133333333333334,0.8057142857142857,0.16393646169529222,0.0008097721287569535
lr_too_small,690,0.005,10,tanh,0.40172114919931834,0.4172577089041964,0.8133333333333334,0.8114285714285714,0.16280732514852853,0.0008040783077019719
lr_too_small,700,0.005,10,tanh,0.40040443536501297,0.416152887860273,0.8133333333333334,0.8114285714285714,0.16169623534686653,0.0007984679419497991
lr_too_small,710,0.005,10,tanh,0.39910555513651347,0.4150629814696718,0.8152380952380952,0.8114285714285714,0.16060275383946032,0.0007929391384141679
lr_too_small,720,0.005,10,tanh,0.39782410829336323,0.41398763890771273,0.8152380952380952,0.8114285714285714,0.15952645479284,0.0007874900574285661
lr_too_small,730,0.005,10,tanh,0.39655970696111537,0.4129265204126107,0.8171428571428572,0.8171428571428572,0.15846692458765113,0.0007821189109940368
lr_too_small,740,0.005,10,tanh,0.39531197515384564,0.41187929687551017,0.8171428571428572,0.8171428571428572,0.15742376142926304,0.00077682396109099
lr_too_small,750,0.005,10,tanh,0.39408054833595074,0.41084564944771823,0.8171428571428572,0.8171428571428572,0.15639657497175347,0.000771603518052556
lr_too_small,760,0.005,10,tanh,0.3928650730023309,0.40982526916433315,0.8171428571428572,0.8171428571428572,0.15538498595479097,0.0007664559389970881
lr_too_small,770,0.005,10,tanh,0.391665206276103,0.4088178565835031,0.8171428571428572,0.8171428571428572,0.15438862585295485,0.0007613796263175271
lr_too_small,780,0.005,10,tanh,0.3904806155230316,0.4078231214405949,0.819047619047619,0.8171428571428572,0.15340713653704555,0.0007563730262254156
lr_too_small,790,0.005,10,tanh,0.3893109779819086,0.4068407823165816,0.819047619047619,0.8171428571428572,0.1524401699469565,0.0007514346273474427
lr_too_small,800,0.005,10,tanh,0.38815598041014926,0.4058705663199997,0.819047619047619,0.8171428571428572,0.15148738777569096,0.0007465629593724803
lr_balanced,1,0.08,10,tanh,0.9002015229616477,0.8179903284204072,0.41904761904761906,0.49142857142857144,0.5406750211432614,0.04062252642302262
lr_balanced,10,0.08,10,tanh,0.7344232731761234,0.6801473790104451,0.5523809523809524,0.6171428571428571,0.4174245061222645,0.03165861483177691
lr_balanced,20,0.08,10,tanh,0.6236826496678847,0.5910520783689597,0.6057142857142858,0.6514285714285715,0.3269378653253007,0.02524606745146382
lr_balanced,30,0.08,10,tanh,0.5528385288808972,0.5346861361292516,0.6514285714285715,0.68,0.26842293057298827,0.021008312501082378
lr_balanced,40,0.08,10,tanh,0.5033090863543599,0.49512588542049896,0.7238095238095238,0.7257142857142858,0.22914744905587306,0.018042432793918813
lr_balanced,50,0.08,10,tanh,0.466212863859078,0.46517816442982607,0.76,0.7771428571428571,0.20128494982203263,0.01584887201861282
lr_balanced,60,0.08,10,tanh,0.4370227058639317,0.4412882924154644,0.780952380952381,0.7885714285714286,0.1804345785267404,0.01415045569863179
lr_balanced,70,0.08,10,tanh,0.41323346910994696,0.4215204204400082,0.7980952380952381,0.8114285714285714,0.16411565512329213,0.01278718215266502
lr_balanced,80,0.08,10,tanh,0.3933484104736415,0.4047295876808957,0.8076190476190476,0.8285714285714286,0.15087049842651962,0.011661758005804667
lr_balanced,90,0.08,10,tanh,0.3764134835024067,0.39019283924189646,0.8152380952380952,0.8285714285714286,0.13980095919134344,0.010712066538192906
lr_balanced,100,0.08,10,tanh,0.36178693736753725,0.37742889647437,0.8247619047619048,0.8342857142857143,0.13032993773318075,0.009896714722465
lr_balanced,110,0.08,10,tanh,0.349017091304373,0.36610265792285857,0.84,0.8342857142857143,0.12207326876595913,0.009187051205958412
lr_balanced,120,0.08,10,tanh,0.3377735440534274,0.3559713722317163,0.8457142857142858,0.8457142857142858,0.11476733810606954,0.008562557981279206
lr_balanced,130,0.08,10,tanh,0.3278065040782136,0.346852817230777,0.8495238095238096,0.8457142857142858,0.10822632519182862,0.008008090490665882
lr_balanced,140,0.08,10,tanh,0.31892172358138443,0.33860576867469194,0.8628571428571429,0.8514285714285714,0.1023159989988677,0.007512171023670097
lr_balanced,150,0.08,10,tanh,0.3109644824858673,0.33111763438680963,0.8666666666666667,0.8514285714285714,0.09693715906896275,0.007065901491743148
lr_balanced,160,0.08,10,tanh,0.3038090226401402,0.3242964112368225,0.8723809523809524,0.8514285714285714,0.09201489205307756,0.0066622504197875985
lr_balanced,170,0.08,10,tanh,0.2973513736738167,0.31806532480046995,0.8742857142857143,0.8514285714285714,0.08749143640178964,0.006295571749425596
lr_balanced,180,0.08,10,tanh,0.2915043516419473,0.3123591749108486,0.8742857142857143,0.8571428571428571,0.0833213425101203,0.005961270762297719
lr_balanced,190,0.08,10,tanh,0.28619398632889875,0.30712178962615155,0.8761904761904762,0.8685714285714285,0.07946812729140992,0.00565556567898405
lr_balanced,200,0.08,10,tanh,0.28135691027032234,0.3023042134314807,0.878095238095238,0.8628571428571429,0.07590192312349746,0.005375313056431628
lr_balanced,210,0.08,10,tanh,0.27693840915820467,0.29786339027627773,0.8838095238095238,0.8628571428571429,0.07259780213131702,0.005117876839799091
lr_balanced,220,0.08,10,tanh,0.272890936132741,0.2937611853013638,0.8857142857142857,0.8628571428571429,0.06953456777822017,0.004881028080646026
lr_balanced,230,0.08,10,tanh,0.26917295751221326,0.2899636416721074,0.8838095238095238,0.8628571428571429,0.06669387513878362,0.004662866770001921
lr_balanced,240,0.08,10,tanh,0.26574803957478177,0.2864404028191435,0.8876190476190476,0.8742857142857143,0.06405958553681028,0.0044617600313122995
lr_balanced,250,0.08,10,tanh,0.26258411374024915,0.2831642526528533,0.8876190476190476,0.8857142857142857,0.06161729018230561,0.00427629271084026
lr_balanced,260,0.08,10,tanh,0.259652876094476,0.2801107411883076,0.8914285714285715,0.8914285714285715,0.059353956803363826,0.004105227571642215
lr_balanced,270,0.08,10,tanh,0.25692928984416424,0.27725787307700794,0.8895238095238095,0.8914285714285715,0.057257666496849734,0.003947473071555728
lr_balanced,280,0.08,10,tanh,0.2543911679945329,0.27458584340737074,0.8914285714285715,0.8914285714285715,0.05531741721307567,0.0038020572270790532
lr_balanced,290,0.08,10,tanh,0.2520188196010245,0.2720768098452379,0.8914285714285715,0.8914285714285715,0.05352297675195153,0.003668106422201554
lr_balanced,300,0.08,10,tanh,0.2497947472075139,0.26971469342165605,0.8895238095238095,0.8914285714285715,0.05186477272641606,0.0035448282707762667
lr_balanced,310,0.08,10,tanh,0.24770338611253692,0.26748500249722945,0.8895238095238095,0.8914285714285715,0.0503338102109404,0.0034314978195759908
lr_balanced,320,0.08,10,tanh,0.24573087828190474,0.2653746759550059,0.8914285714285715,0.8914285714285715,0.04892161013165282,0.003327446510601359
lr_balanced,330,0.08,10,tanh,0.2438648753085704,0.2633719427149,0.8914285714285715,0.8914285714285715,0.04762016314688323,0.0032320534209741188
lr_balanced,340,0.08,10,tanh,0.24209436598500708,0.2614661953736431,0.8914285714285715,0.8914285714285715,0.04642189500766195,0.003144738376785824
lr_balanced,350,0.08,10,tanh,0.2404095249209894,0.25964787626075014,0.8933333333333333,0.8914285714285715,0.04531964031299755,0.0030649565999396468
lr_balanced,360,0.08,10,tanh,0.2388015792948069,0.25790837453614385,0.8933333333333333,0.8971428571428571,0.044306622278160006,0.002992194598441606
lr_balanced,370,0.08,10,tanh,0.23726269132760047,0.2562399331892035,0.8933333333333333,0.8971428571428571,0.04337643667912306,0.0029259670535364993
lr_balanced,380,0.08,10,tanh,0.2357858544603866,0.2546355649663312,0.8952380952380953,0.8971428571428571,0.04252303856542119,0.0028658144935136934
lr_balanced,390,0.08,10,tanh,0.23436480152108777,0.253088976377635,0.8990476190476191,0.8971428571428571,0.04174073067566796,0.0028113015754055257
lr_balanced,400,0.08,10,tanh,0.23299392341577604,0.25159449902821635,0.8990476190476191,0.8971428571428571,0.04102415276448106,0.002762015823298867
lr_balanced,410,0.08,10,tanh,0.23166819707961525,0.25014702759569607,0.8990476190476191,0.8971428571428571,0.040368271270318695,0.002717566696427953
lr_balanced,420,0.08,10,tanh,0.23038312158967048,0.24874196383932892,0.8990476190476191,0.8971428571428571,0.03976836893074635,0.002677584882208197
lr_balanced,430,0.08,10,tanh,0.22913466148178663,0.24737516608129284,0.8990476190476191,0.8971428571428571,0.03922003409248074,0.002641721729273311
lr_balanced,440,0.08,10,tanh,0.22791919643287015,0.246042903649913,0.9047619047619048,0.8971428571428571,0.038719149574152435,0.002609648753570515
lr_balanced,450,0.08,10,tanh,0.22673347657233237,0.2447418158191521,0.9047619047619048,0.8971428571428571,0.03826188102495905,0.002581057166695769
lr_balanced,460,0.08,10,tanh,0.2255745827752359,0.243468874819533,0.9047619047619048,0.8971428571428571,0.03784466478634253,0.0025556573898818835
lr_balanced,470,0.08,10,tanh,0.22443989136710765,0.24222135253326738,0.9066666666666666,0.8971428571428571,0.03746419531006329,0.0025331785293364376
lr_balanced,480,0.08,10,tanh,0.22332704273817827,0.2409967905210538,0.9066666666666666,0.8971428571428571,0.037117412217656374,0.002513367798936115
lr_balanced,490,0.08,10,tanh,0.22223391342431012,0.2397929730599857,0.9066666666666666,0.8971428571428571,0.03680148710597881,0.002495989884643261
lr_balanced,500,0.08,10,tanh,0.22115859126416382,0.23860790290142445,0.9085714285714286,0.8971428571428571,0.03651381021379614,0.0024808262515048276
lr_balanced,510,0.08,10,tanh,0.220099353288102,0.23743977948467254,0.9085714285714286,0.8971428571428571,0.03625197706720849,0.0024676743988690983
lr_balanced,520,0.08,10,tanh,0.21905464603468347,0.23628697936695298,0.9085714285714286,0.8971428571428571,0.036013775218984634,0.0024563470727042287
lr_balanced,530,0.08,10,tanh,0.21802306802601315,0.2351480386526954,0.9085714285714286,0.8971428571428571,0.03579717119007453,0.0024466714458476874
lr_balanced,540,0.08,10,tanh,0.21700335416424826,0.23402163722557312,0.9085714285714286,0.8971428571428571,0.03560029771196099,0.0024384882778919243
lr_balanced,550,0.08,10,tanh,0.21599436183873646,0.23290658460528382,0.9104761904761904,0.8971428571428571,0.03542144135709806,0.0024316510664499037
lr_balanced,560,0.08,10,tanh,0.21499505855703785,0.23180180726784289,0.9104761904761904,0.8971428571428571,0.03525903063226147,0.0024260252009585944
lr_balanced,570,0.08,10,tanh,0.21400451093388287,0.23070633728333048,0.9123809523809524,0.8971428571428571,0.03511162459681488,0.002421487129158644
lr_balanced,580,0.08,10,tanh,0.21302187489031807,0.22961930213873197,0.9123809523809524,0.8971428571428571,0.03497790205513011,0.0024179235450944676
lr_balanced,590,0.08,10,tanh,0.21204638693123873,0.22853991562587803,0.9123809523809524,0.8971428571428571,0.03485665136002812,0.002415230606041255
lr_balanced,600,0.08,10,tanh,0.21107735638350733,0.22746746968566953,0.9123809523809524,0.8971428571428571,0.03474676085237012,0.002413313184285493
lr_balanced,610,0.08,10,tanh,0.21011415848918405,0.22640132710988195,0.9123809523809524,0.8971428571428571,0.03464720995099823,0.0024120841582395435
lr_balanced,620,0.08,10,tanh,0.2091562282592894,0.2253409150110041,0.9123809523809524,0.8971428571428571,0.03455706089722302,0.0024114637460124545
lr_balanced,630,0.08,10,tanh,0.20820305500319014,0.22428571897888852,0.9123809523809524,0.8971428571428571,0.03447545114906235,0.0024113788833243104
lr_balanced,640,0.08,10,tanh,0.20725417745732952,0.22323527785056838,0.9161904761904762,0.8971428571428571,0.03440158641250515,0.0024117626465612286
lr_balanced,650,0.08,10,tanh,0.20630917944475918,0.22218917902651145,0.9180952380952381,0.9028571428571428,0.03433473429023446,0.0024125537208326163
lr_balanced,660,0.08,10,tanh,0.20536768600390534,0.22114705427291836,0.9180952380952381,0.9028571428571428,0.03427421852250423,0.002413695912112976
lr_balanced,670,0.08,10,tanh,0.2044293599313196,0.2201085759554838,0.9180952380952381,0.9028571428571428,0.03421941379021227,0.0024151377019227256
lr_balanced,680,0.08,10,tanh,0.2034938986889072,0.21907345365538333,0.9180952380952381,0.9028571428571428,0.034169741046619656,0.0024168318425171168
lr_balanced,690,0.08,10,tanh,0.20256103163136627,0.21804143112317384,0.9180952380952381,0.9028571428571428,0.034124663341585836,0.002418734990197276
lr_balanced,700,0.08,10,tanh,0.20163051751436217,0.21701228353083207,0.9180952380952381,0.9028571428571428,0.0340836821005567,0.0024208073741189386
lr_balanced,710,0.08,10,tanh,0.2007021422483408,0.2159858149863382,0.9180952380952381,0.9028571428571428,0.03404633381978037,0.0024230124978376643
lr_balanced,720,0.08,10,tanh,0.19977571686689816,0.21496185627906508,0.9180952380952381,0.9028571428571428,0.034012187139244164,0.00242531687077924
lr_balanced,730,0.08,10,tanh,0.1988510756822834,0.21394026282777848,0.9180952380952381,0.9028571428571428,0.03398084025552414,0.0024276897668457976
lr_balanced,740,0.08,10,tanh,0.19792807460395345,0.21292091280630626,0.9180952380952381,0.9028571428571428,0.03395191863801417,0.0024301030074477714
lr_balanced,750,0.08,10,tanh,0.19700658959913037,0.21190370542491122,0.9180952380952381,0.9028571428571428,0.033925073013744714,0.00243253076637614
lr_balanced,760,0.08,10,tanh,0.19608651527705817,0.21088855934811868,0.9180952380952381,0.9028571428571428,0.03389997758811019,0.0024349493940865013
lr_balanced,770,0.08,10,tanh,0.19516776358112825,0.20987541123221376,0.9180952380952381,0.9028571428571428,0.03387632847119363,0.002437337259145929
lr_balanced,780,0.08,10,tanh,0.1942502625752561,0.20886421436785269,0.9180952380952381,0.9028571428571428,0.033853842281919164,0.0024396746047860443
lr_balanced,790,0.08,10,tanh,0.19333395531286415,0.20785493741523547,0.9180952380952381,0.9028571428571428,0.033832254904888295,0.00244194341870375
lr_balanced,800,0.08,10,tanh,0.1924187987785689,0.20684756322107825,0.9180952380952381,0.9028571428571428,0.03381132037739454,0.00244412731444815
lr_too_large,1,50.0,10,tanh,0.6710047074093516,1.2438724296268622,0.6438095238095238,0.8228571428571428,0.41372234620146464,19.843591732255234
lr_too_large,10,50.0,10,tanh,2.5240843410630327,3.705433184454817,0.8133333333333334,0.7828571428571428,0.31629908739335183,14.12088195253323
lr_too_large,20,50.0,10,tanh,9.675838385000988,10.06121709052021,0.5047619047619047,0.5142857142857142,1.5479037012311994,72.41506745139097
lr_too_large,30,50.0,10,tanh,1.1895084650691756,3.137563697921661,0.8533333333333334,0.84,0.28747573785933367,13.891286310922652
lr_too_large,40,50.0,10,tanh,2.8811220267633697,1.1153946066550267,0.8609523809523809,0.92,0.4059215219085183,19.018397654904764
lr_too_large,50,50.0,10,tanh,3.461263769044046,4.447076398886154,0.5371428571428571,0.7771428571428571,1.4349232043315345,66.82226484435225
lr_too_large,60,50.0,10,tanh,1.0188319415417022,0.984962733698117,0.940952380952381,0.8057142857142857,0.13944395706232887,6.107804602300089
lr_too_large,70,50.0,10,tanh,0.47367468388618295,0.5920932755719557,0.9771428571428571,0.9714285714285714,0.019424918907527882,0.9712060013427395
lr_too_large,80,50.0,10,tanh,0.47367512205143397,0.5920933085585075,0.9771428571428571,0.9714285714285714,0.01942426419532409,0.9711605567191086
lr_too_large,90,50.0,10,tanh,0.473675515910375,0.5920894984400958,0.9771428571428571,0.9714285714285714,0.01942190082506153,0.9710877301645782
lr_too_large,100,50.0,10,tanh,0.44678851973114225,0.5393406787177567,0.9771428571428571,0.9714285714285714,0.01942161721454597,0.9710773888092424
lr_too_large,110,50.0,10,tanh,0.2560156610370951,0.34635220142112544,0.9771428571428571,0.9714285714285714,0.019273150013764888,0.9636368520660455
lr_too_large,120,50.0,10,tanh,0.3194551885416121,5.990760813601144,0.7828571428571428,0.7028571428571428,0.4479065542254868,21.322090102250957
lr_too_large,130,50.0,10,tanh,0.46912114547343176,0.3169018273600981,0.9752380952380952,0.9771428571428571,0.021807030761427534,1.085974964725314
lr_too_large,140,50.0,10,tanh,0.325658860597145,0.24993373670428273,0.9752380952380952,0.9714285714285714,0.018929685751217108,0.9418523577692359
lr_too_large,150,50.0,10,tanh,0.31436729626535337,0.23137480587783174,0.9752380952380952,0.9714285714285714,0.018937076751723174,0.94167350713551
lr_too_large,160,50.0,10,tanh,0.8071085134796405,7.065317144794955,0.7923809523809524,0.5771428571428572,0.6363508768885837,30.247409145120443
lr_too_large,170,50.0,10,tanh,0.4840064059222825,0.5295000856223029,0.9752380952380952,0.9714285714285714,0.05955786067113679,2.6264499090727256
lr_too_large,180,50.0,10,tanh,0.43411556939874113,0.47367454339666915,0.979047619047619,0.9771428571428571,0.03960778914016742,1.6028413219379
lr_too_large,190,50.0,10,tanh,0.3308698177260596,0.2829082114848888,0.9809523809523809,0.9771428571428571,0.019114338906200623,0.9360270977637035
lr_too_large,200,50.0,10,tanh,0.3941397446493242,0.33489896387406165,0.9809523809523809,0.9771428571428571,0.03829627765713378,1.8273711160939987
lr_too_large,210,50.0,10,tanh,7.62621445265072,4.381488522519111,0.6152380952380953,0.7885714285714286,1.2037649045917138,55.740878836202796
lr_too_large,220,50.0,10,tanh,0.18441952514527582,0.47367464667593684,0.9809523809523809,0.9771428571428571,0.28257682771974824,13.37150515568616
lr_too_large,230,50.0,10,tanh,0.5131474138402835,0.7105119704653524,0.9752380952380952,0.9657142857142857,0.051148613149743886,2.444455629073651
lr_too_large,240,50.0,10,tanh,0.3933336505738126,0.4289358749976162,0.9809523809523809,0.9771428571428571,0.2675858945709489,10.122862757379345
lr_too_large,250,50.0,10,tanh,0.18243837802440022,0.7744534161992107,0.9771428571428571,0.8,0.04981427234898581,2.3878700018407777
lr_too_large,260,50.0,10,tanh,2.0920630264529927,1.5394426040560383,0.8990476190476191,0.9257142857142857,0.38130497493677123,17.12495738499024
lr_too_large,270,50.0,10,tanh,0.19736443553568633,0.4736746466516603,0.9904761904761905,0.9771428571428571,0.00830282693364625,0.40406433853
lr_too_large,280,50.0,10,tanh,0.19736443553568633,0.4736746466516603,0.9904761904761905,0.9771428571428571,0.008302854854268517,0.4040649503458044
lr_too_large,290,50.0,10,tanh,0.1973643441812914,0.47367425713527234,0.9904761904761905,0.9771428571428571,0.008302891512559755,0.40406577458951726
